Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2025-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,269.0380731,285.3415809,382.0845057,527.8619395,764.8983894,1000.534741,1250.600188,1436.618033,1971.866325,2174.950457,2209.581176,2442.582808,2829.801452,3727.385499,6213.500275,5720.626911,7017.743407,7783.460091,7251.837542,9442.759333,11959.52227,10044.041,9063.698513,8927.364428,7811.069373,8087.363068,6018.913452,6464.73284,5736.28244,5792.579163,6502.278866,7039.83392,7302.689087,6477.870358,5933.291214,5205.257064,5591.020275,6061.81366,5301.083548,6894.518755,7214.100404,6312.800305,3718.294347,4674.099432,5773.763332,8079.249573,10048.84804,11144.94484,13906.14078,9551.054039,11600.90686,7593.839153,14975.89028,11951.71341,8926.420746,7458.489178,7525.802993,9965.832367,11196.58548,9963.194891,6650.338106,4935.827873,5986.636949,6026.515187,6569.164087
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1428.203289,1604.777284,1489.461384,1575.741635,1979.12504,2202.281254,2590.693315,2818.914751,3182.441701,3565.010158,4204.571619,4398.679069,4759.838678,4764.724648,4892.067336,5147.92024,5244.016651,5282.370114,5672.513738,5882.83399,5879.561914,5570.452471,5567.894284,6058.606221,6494.600349,6863.436419,7611.178567,7964.382115,8516.960755,8250.521807,8673.687203,9128.99442,9260.300066,9577.217338,10044.82184,10334.98608,10638.12694,11333.11238,11642.69847,11794.05972,8411.074749,10459.13212,13103.82431,13554.76848,14181.63034
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,362.3512551,390.2003437,398.8459368,421.7189095,455.9873156,476.9580826,511.3970572,508.2199736,531.6476392,579.0387474,616.2822509,670.8182003,736.5969366,956.5966081,1210.287518,1239.540207,1328.455657,1426.210622,1668.776546,1830.95352,2177.728865,2434.064705,2191.991771,1893.263887,1950.313175,1888.886835,1874.468113,1972.150729,2121.454819,2298.34872,2511.443041,2648.26964,2841.119604,3303.344712,3793.913176,4035.547953,4294.365136,4634.237898,4618.205648,4110.682112,4472.584046,4326.64007,3839.196158,3862.137473,4385.898137,5229.898984,6047.734257,7035.799172,8077.965889,7495.05944,9183.968787,10334.20549,10330.35047,10306.11958,10145.79821,8547.237339,8241.451409,9065.548178,8778.379063,8539.397761,7168.647406,8291.071563,9408.848202,10508.64725,10737.64635
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,114.6050725,116.9975872,123.632441,138.5628423,122.6900062,134.5899963,142.9948019,141.6512938,147.301274,158.7853022,149.8499819,153.8140693,155.3571418,184.1802024,223.4477817,262.3965178,235.9621855,253.6563549,291.2260211,310.9565816,336.7463576,336.7469706,331.7033036,318.8847226,315.4219275,335.6541843,284.8449322,295.2096631,315.955793,330.6542452,370.7501244,392.075323,302.105098,304.0248998,290.1916952,289.9057221,297.9362163,302.8141623,299.6723874,300.7908329,333.3638861,313.9478638,337.91579,373.6518457,419.7983339,487.1999785,552.7436165,648.5814469,778.6141148,751.6713839,831.5329546,925.1304887,947.4890313,1006.98731,1056.467053,982.8948106,966.7217829,1035.194288,1080.56178,1105.246934,1088.721613,1175.557183,1299.361724,1257.698067,1293.401003
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,126.0460455,133.2988368,151.0371511,150.1764496,163.0957443,177.9256653,207.2920766,252.5440927,290.8881929,297.8854097,336.0676691,380.631077,390.935447,427.3881623,426.3443299,417.9361868,388.44963,371.9742768,340.0813221,349.2988999,358.2069232,378.9859648,400.174024,489.3545548,535.6369254,359.503149,384.8474412,355.0699471,315.8433632,293.2240411,305.5830334,304.4913529,298.372776,361.8777538,332.0038497,358.7080859,389.5944784,442.4263243,520.3013559,586.1005523,689.1106068,799.4840166,752.6359273,825.7351889,869.7188275,773.8876724,772.5002596,794.9902359,740.8895039,633.7929546,634.7107887,645.8460671,645.9982497,605.4379068,651.8126376,734.2041176,714.1517642,751.322764
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4262.032206,4856.009043,5645.232664,7282.37356,8271.735315,10332.51287,11326.34884,12416.8693,17456.93095,19674.41268,20958.73953,19929.41028,19885.61266,19814.85385,18898.36787,19684.26269,28612.8865,38206.22695,41568.54412,39551.6404,49457.56093,50811.74645,55057.11106,55604.548,63935.99024,78909.70434,80688.71825,73590.86203,78302.99059,82682.28488,76087.91111,75067.80017,79795.17859,90108.36736,100280.8314,105295.057,114167.9392,130492.5953,143249.2273,126024.7146,141089.8128,158066.3694,148842.0351,172823.6078,178735.153,167187.1573,165375.4914,170547.0923,174988.7751,166907.8393,164671.0936,201944.8303,188055.0032,206780.5904,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,145.9287013,145.9009451,141.3831978,119.3523324,122.941809,155.5669848,156.6060322,162.2948231,153.4876475,163.6065799,186.9007918,188.7608022,199.3828929,220.1702392,268.650905,279.8215826,260.301495,292.1489925,190.9964646,230.7750694,271.0552901,292.4513598,311.9578789,335.8231517,391.3696176,384.6115377,407.1646005,419.8244094,434.0155528,430.0238897,491.2136862,546.2925156,579.6551176,607.2318471,678.268012,741.8382553,776.1923711,827.0357561,847.5335778,829.3563795,860.1998843,803.5440266,834.9360149,946.3822551,1028.620681,1207.219948,1388.897391,1578.634511,1973.584769,2026.6594,2808.362445,3224.957452,3327.776137,3739.431811,3972.043757,4057.715835,4149.191908,4398.888281,4358.560959,4081.947727,3847.601377,3996.9624,3342.636503,3798.890166,4515.567873
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,104.62219,108.7906315,107.7698737,116.3029525,127.4810391,133.2987792,118.8181669,123.8221949,128.3126494,138.7413244,146.7170599,149.3477091,155.719197,178.7755703,215.7495915,230.5876513,237.9419731,260.8140547,287.0415546,324.6292398,385.7891847,466.5247092,451.578548,417.3355402,390.4436943,406.3206523,398.1870783,423.5554616,426.6094766,407.9486497,432.4745458,404.475701,412.8709278,408.3737723,449.2641991,521.959096,581.9257363,597.7927814,597.8024615,540.2470341,559.0728166,553.4971784,573.6482271,639.3297084,722.6289433,817.8460929,941.2447641,1131.229888,1229.954919,1260.987993,1491.308888,1636.383385,1701.137384,1769.940842,1881.198162,1848.280293,1895.243995,2026.193041,2085.045254,2228.848059,2121.614217,2369.957765,2493.614874,2493.389853,2544.492455
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,127.6665937,127.5267717,126.9863073,137.3652398,150.1946172,161.8621002,163.7348017,163.9649443,169.5649639,185.0418882,196.9137276,206.5920737,226.6002017,282.1649143,351.0303984,379.8221989,400.0279908,439.8463017,478.322942,543.0127116,628.2658674,689.0181869,664.8363085,630.455858,634.3245794,645.031403,645.0111609,651.897448,681.2845286,715.6579089,805.8767856,767.8039997,790.8416308,840.3891884,926.0543323,1054.986122,1151.384601,1201.987237,1161.105581,1100.005548,1178.010965,1162.279565,1168.210088,1289.049275,1490.855937,1736.101,2015.80027,2442.091954,2860.660304,2829.041344,3394.262969,3942.653487,4133.761624,4330.274965,4472.915578,4284.856863,4274.931424,4615.000484,4853.745077,4943.248799,4732.827278,5524.243989,5741.783819,5856.294952,6002.451208
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,46.95178027,47.04646363,53.54212544,58.40769579,62.62076472,64.25549772,64.29516518,64.83932539,64.80925153,67.09503603,67.44019758,72.40764462,73.95661898,106.9912923,128.6666182,123.2313752,117.8250777,149.8604603,200.8454135,212.3709384,306.815566,299.8393268,233.9398924,252.0177481,210.9984954,165.3739219,191.3757582,236.4510326,270.3671201,279.0352525,329.5637852,382.2912477,443.6242972,439.3654107,455.5935862,513.4134488,479.6713946,501.9813889,464.6837455,455.6500544,442.7795458,412.6774737,388.9233499,583.2700362,766.6858209,861.3814964,925.4674855,861.1884209,898.4825179,878.8479505,1119.475578,1280.733909,1217.930712,1151.037358,1173.537793,1121.198513,992.4918407,1069.366732,1170.655697,1082.057068,918.5825747,1066.586451,1030.125829,916.282977,971.9077182
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,167.9251812,155.7769865,156.6595361,167.0380054,179.1944331,196.4294088,213.5966892,209.8254302,208.6582756,227.1994388,252.3699869,274.2611133,308.8940903,393.117658,463.3577698,502.7762674,533.5124415,609.8151109,625.3905613,733.8577701,829.8603574,857.6086601,852.0737037,777.1609879,799.7398375,852.1602665,892.1486422,927.4907903,996.5417686,1046.862398,1068.509867,1061.063346,1069.294358,1100.889273,1264.894343,1551.583379,1694.237217,1757.240662,1678.896934,1539.835881,1677.206553,1722.307658,1814.548244,2054.822273,2453.987699,2939.982719,3525.678175,4413.77839,5455.127587,5245.335248,6276.46199,7598.757228,8073.209443,8644.257615,8923.257288,8331.632708,8297.336108,9138.441345,9966.811609,10120.31252,9873.935199,11759.7975,12286.08468,12437.98617,12874.16791
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.691569,2340.67546,2844.162868,3180.644986,3127.511767,3300.636349,3532.527874,4148.130915,5507.474342,6734.574871,7857.031488,9210.101182,12295.12128,14955.53455,11854.37111,11829.12261,14261.84338,14288.18535,15636.52526,16446.16472,14269.80399,14934.27028,16800.15102,19247.23154,19608.79439,20428.64782,23870.45949,25085.78406,27786.00578,29384.01896
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2261.177418,2241.360032,2331.556858,2461.901124,2779.184397,2803.853046,2925.222047,2934.528321,3202.505949,3690.171826,4298.033897,4435.398008,5486.720628,7447.213018,8966.728959,8701.304731,9490.690312,10486.33579,13034.38821,15204.33082,16531.1149,13837.12998,12590.9768,12374.03042,12126.9392,12481.96584,18149.86925,22443.43146,25219.35428,26618.06958,33465.47821,35747.3378,39570.86157,40066.72425,43933.23544,51032.34964,50444.35912,46641.64088,47445.38108,50872.44927,48659.59888,48440.14202,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116926.7596,112696.6491,116860.0282,134965.8154,123719.6589,133230.6192,137781.6817
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.773604,2360.171482,2609.893087,2893.799987,3063.897946,3278.178964,3504.618295,4003.609358,4914.579928,6109.732652,7283.787381,9211.737447,13370.97895,15677.60809,11996.03227,11188.41917,12902.57405,13329.34999,14484.47153,15185.81458,13321.97531,13838.52668,15132.49583,17252.17104,17294.97516,17564.23215,20261.88878,20221.10369,22710.26375,23409.08452
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4486.541209,4207.253008,4611.494974,4701.664342,5175.156461,6380.07114,7242.91716,8322.563802,9692.435388,10707.37868,13249.83874,14754.18259,15905.26154,17215.11785,17289.5518,17415.69828,16094.99138,15318.60068,15731.40816,15810.72277,16814.99264,18589.89983,23407.19937,25681.21673,29813.78772,35400.23347,38888.5118,40354.28103,52596.22502,67046.72843,76058.0225,87107.83131,88355.31818,69902.96057,68911.67559,77570.98762,83588.2875,81882.69645,36883.66526,44884.89616,36806.89126,67216.36311,72004.7437
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20930.58212,,,20638.77059,,,,,19033.06496,,21668.37765,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,174.7841339,169.3184357,193.6478119,210.6356506,216.2630463,221.9676971,210.8244324,217.304306,227.1208649,246.7996521,260.2651367,279.1672363,317.0740662,380.5278015,456.5925293,521.8389282,543.3684692,610.7503662,712.8796387,834.8121338,1109.882202,884.4432373,856.5697632,766.5296021,681.909729,673.2900391,855.1693115,937.4571533,1086.035278,1091.276245,1229.071045,1292.233765,1327.029541,1226.430542,1358.794434,1466.788208,1596.832397,1426.301147,1668.497559,1635.656738,1499.107422,1506.245239,1596.02063,1941.872559,2183.55542,2242.988281,2438.126465,2755.585938,3183.200439,3119.588623,3067.985352,3301.98877,3164.177246,3379.743164,3435.406982,3146.247803,3140.855469,3296.526611,3501.697998,3508.097656,3268.030273,3785.936279,3463.137695,3813.726074,4153.194336
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12098.20188,13334.39984,16187.43065,20882.02135,22347.89991,27920.7436,28396.3794,30875.47643,37607.78869,44989.96532,50813.93423,44157.42674,41479.49844,39075.83564,36582.3672,37689.86486,52082.45088,62456.07088,67180.57637,66815.71045,81734.8665,80997.25209,88614.92637,82685.45593,86703.81305,99032.23751,98561.01374,88581.70447,90947.20512,89698.19936,81789.02065,82402.78096,90051.44599,111110.4513,125160.2281,130538.7426,143083.4611,184558.5566,204263.7971,169150.2673,161853.9206,179363.9842,165444.6514,184940.6638,195693.5707,170437.1012,173604.7536,170663.3752,188298.3157,193746.7856,176891.8865,223823.364,226052.0019,256799.7886,288001.4334
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.502087,1037.899503,778.0176674,796.9893888,573.7986472,593.593177,575.1454551,657.2921346,578.7346276,399.4998186,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.391977,1183.024814,1531.216186,2110.553054,1898.439757,2436.799351,2941.362241,3044.808432,3321.043978,3289.957586,2749.551371,2847.087948,3453.267277,4156.44982,4405.334182,4375.778893,5274.605822,5744.296184,6799.585946,7576.195894
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,131.6920183,133.2712329,137.3080073,137.4335635,141.5346691,143.245722,150.6900807,155.8606884,163.5884853,162.9047526,166.6455442,174.6295941,189.640262,226.8182557,255.3366381,294.9929058,273.5226782,286.896321,314.9832412,396.3987119,577.592701,512.91393,500.642607,476.1186713,385.408181,364.4691019,404.9592714,290.8315311,280.5283984,271.3061833,326.0992532,262.0244024,290.2120464,307.8876031,258.7238064,273.1496539,339.8772837,284.371844,284.1929231,267.360531,280.2829056,319.2832782,304.9417774,352.6200958,272.2007486,305.8120749,324.1468749,419.5480014,512.5798001,446.3152384,450.0093916,506.1636916,493.5111629,515.3015894,505.6849225,445.3200695,453.9707145,491.8668487,500.4571855,499.8188376,450.7716152,483.4694634,503.5145335,508.7184277,544.987501
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,156.8592369,169.7674186,192.2388486,228.6890272,281.4846324,171.4251219,151.8350592,137.2591898,156.0531839,240.2305094,257.6126196,264.1475176,274.8265686,322.840579,594.4882469,668.8301351,720.4522011,692.4598389,799.0825017,870.3783182,956.7630198,1054.334138,1194.232524,1316.614549,1419.392765,1554.609428,1716.742818,1898.43225,1980.384484,2124.060075,2213.812351,3033.932345,3076.070072,3548.576701,4070.260946,3796.515465,5018.943354,5758.102869,6757.432809,6734.031656,7173.596018,7424.520411,7461.297037,8236.081779,8939.074166,9644.90655,9947.807447,10509.62881,11423.28384,11740.2724,7393.888654,10176.14388,11786.01915,12587.6126,13379.35136
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,183.7761761,191.1969782,185.3017672,198.8575171,215.7607272,230.9399072,241.8335693,255.436435,282.2821401,304.5917009,334.6853113,370.9971288,425.1429809,538.0086965,949.6274491,1013.13262,1220.7586,1373.881005,1415.974731,1785.006584,2223.902748,2219.614993,2156.090214,2113.541144,2068.317957,2039.157488,2000.414146,1810.61784,1755.782845,1756.453727,2183.541705,1708.904976,1752.029562,1598.252783,1643.168624,1775.490742,1918.377503,1954.532571,1868.517353,1974.907187,2220.384393,2153.193325,2092.424276,2279.518861,2624.189355,3050.860863,3482.476579,4010.052281,4834.322044,4256.640484,4867.929435,5731.463338,6048.0925,5866.596476,5810.23874,5125.680641,5126.053316,5279.479512,5545.888996,5412.428757,4742.764026,5615.911861,6430.535535,6149.061199,6265.444452
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,355.0751996,373.712217,388.4567024,419.5520663,480.7042144,505.8544195,544.9358542,575.7690375,615.9229121,659.7175069,699.0068455,747.912361,836.5696734,993.0428795,1256.102806,1491.970486,1465.498779,1314.620445,1604.409205,2049.264689,3054.621623,3829.144375,2620.957934,2169.852853,2506.307428,2601.708252,1756.935634,1888.263143,2278.812227,2725.055723,3154.469203,3708.842055,4220.566437,6048.348404,6202.365884,4183.878477,4674.367927,5567.355995,5832.69342,6499.97183,7524.027138,7952.764795,7983.033984,7434.074649,7849.667596,8671.758919,9512.635753,10134.33271,10523.76854,8423.569332,9728.800784,10664.4944,10744.13352,11216.80085,11391.37735,10021.23861,9097.923977,9649.278168,10084.79376,10369.55536,8841.27075,10314.05067,11405.79405,13860.95978,14185.78122
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,373.2128717,390.1741847,415.7074025,472.2088605,601.5785895,638.1930489,671.8347582,724.2194868,770.9177688,859.0135853,867.9616884,968.860293,1045.543013,1199.304817,1244.870946,1162.019014,1425.164181,1542.642304,1670.281893,1670.215207,1758.40821,1810.634656,1963.072346,2112.012401,2265.069584,2490.987445,2272.844695,2230.753771,2254.160549,2257.920003,2264.791149,2394.345011,2566.067088,2539.330738,2566.08291,2658.652179,2754.269888,2892.28404,2817.605228,2906.63027,3095.45769,3319.398154,3514.265155,3677.906908,3735.239778,3764.344262,4229.809889,4592.834576,4858.120791,5292.339855,5661.967873,6315.312796,6455.660622,6793.244959,7726.336689
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,129.194897,129.1482437,128.056854,137.5984665,152.7913741,164.2861881,166.0897355,166.7956185,172.3628146,187.8425045,200.3884164,209.9893158,230.3798426,287.5485077,358.01046,386.595951,407.6074531,447.8405719,486.3954726,554.272572,642.5692318,706.7419314,681.6104983,646.8594996,651.8944651,664.9296133,664.5558214,671.4882909,701.6231603,737.045036,828.1784214,785.3425883,820.0591697,871.7175922,965.0544192,1105.206465,1209.989783,1263.937553,1221.117856,1156.993145,1237.102255,1222.942514,1228.47351,1357.075411,1571.303928,1830.926306,2129.121037,2583.28147,3029.342466,3001.531419,3610.663234,4205.163006,4424.221197,4641.499916,4798.483228,4602.516827,4605.606394,4982.005756,5248.397371,5353.797758,5134.620079,6007.323087,6248.00962,6386.302464,6554.370549
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2277.303723,2402.135177,1198.928298,1336.647756,1786.354883,2355.247054,2306.53367,1959.560738,1875.816627,1915.392811,1861.898998,1823.022677,1989.135373,2445.362864,2818.581456,3120.984014,3440.441106,4204.113288,5026.420299,4799.787228,4833.365868,5416.866729,5049.826539,5626.261157,5925.385922,5262.686719,5598.486226,5955.297386,6713.989254,6718.858266,6659.596511,7620.80297,7606.237525,8674.358463,9291.856617
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,45.98544487,56.51375305,55.02268595,57.32078708,61.96646269,75.05210434,85.44408765,80.22522141,121.4975727,134.9275752,148.0526946,169.1233191,216.3207341,359.1205633,290.4786055,213.7739569,186.2760289,169.0677806,190.3774542,250.0139202,280.7232624,307.0193716,313.8713277,353.9032524,381.9935347,385.2786545,372.4122577,266.4553402,331.1931124,359.662096,320.751523,356.647044,364.4156784,304.6528702,346.2245543,378.1916786,441.9103585,495.0062947,548.7303828,586.9854155,670.853395,767.194839,787.4825643,797.1515411,938.2929026,872.5060925,901.9209576,947.9150333,838.1198694,872.4685872,924.0575317,996.3792921,971.9493186,953.2429433,1027.273454,976.9141164,1043.953385,1094.619493
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,828.4447259,874.061727,975.720378,1143.666796,1245.31823,1560.105191,1726.559448,2037.864191,2558.734555,3195.514316,3948.265727,3898.36854,3787.916477,3526.913951,3332.820184,3322.308796,4194.534802,5083.801793,5814.447759,6040.840542,7192.389947,7558.759216,8220.334039,7296.351111,8000.345329,9828.323547,10061.85019,9893.18899,10408.11574,10609.11045,10348.48589,10357.70259,11251.20253,13593.97872,15212.13134,15831.34405,16653.60369,19444.1742,22315.31042,21176.32183,21946.60696,23516.96912,22878.31309,25415.55669,27424.57656,25529.68133,26459.07709,30317.24432,33382.26775,32421.91798,31823.43639,38096.83607,35638.88695,40905.80596,43898.57818
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,25.08477572,27.26545412,27.94700397,25.80398444,17.33220062,15.11786323,11.80132167,16.54538054,21.545341,21.51031805,20.72427828,21.12575175,23.29413027,24.79656288,41.40762764,35.16329157,39.16600837,27.86008672,29.2562311,29.21367579,31.24623929,32.81277904,42.95354149,39.29086862,36.32557684,40.38214126,42.41937359,41.14781372,39.92360889,51.3443285,53.12254011,51.24089706,58.88967396,76.21288948,105.3915611,124.1434804,141.8972676,108.0397703,145.9508304,189.4901558,196.6195806,141.5256607,146.5983904,224.2926889,224.5088114,252.6851931,303.4950871,419.3757807,658.4424872,758.4429358,1010.534173,1213.628987,1202.665896,1199.095616,1293.000423,1166.733055,1229.197135,1272.822418,1298.213103,1425.989542,1490.216836,1242.721344,1158.050051,1233.196662,1359.050016
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,144.5287836,146.9720073,145.8316687,156.5106358,170.2706771,183.8326554,191.0993307,204.1770751,223.0017622,241.1910373,263.5070811,290.071547,320.7327694,384.7875111,575.3470259,642.0689514,768.9463243,862.3855047,898.6802642,1084.26572,1276.996631,1208.897175,1310.024472,1390.236978,1407.142056,1465.401888,1527.500871,1297.364158,1221.347869,1191.061951,1555.058275,1024.139923,1022.142746,877.4449786,899.2697931,977.9544734,1058.066078,1077.336231,1075.358597,1137.922328,1247.472381,1226.509914,1168.28205,1263.876062,1463.041488,1657.110244,1883.120678,2237.261883,2652.790391,2510.747627,2816.193473,3232.550854,3412.573025,3148.364124,3073.799943,2802.63135,2863.140578,2859.855602,2809.308942,2695.633423,2408.497313,2753.47858,3015.755797,2873.039293,2971.054627
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.326168,1405.816327,1367.902573,1627.065119,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4418.849515,5971.84639,7359.95119,6700.114051,6678.639308,7265.516687,6552.480717,7102.778829,7342.173395,6421.003073,6968.015394,7674.281394,8673.591281,8749.023752,7538.53636,9317.155201,10024.54356,12259.8775,13263.32813
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1235.144225,1325.466805,1429.625518,1490.212976,1119.713885,1137.907647,1469.421764,1493.282381,1543.335555,1683.924329,1220.171277,1098.680174,607.8134247,354.8986131,422.8643494,652.6745628,595.581015,515.2980049,483.8780661,448.6603683,476.0275508,524.4534836,570.2492132,643.1680689,794.154552,994.9001091,1329.891796,1627.687877,2127.426786,1703.327568,2625.218814,3736.042015,4328.890019,4340.143105,4126.239758,3838.92127,3619.900264,3645.967087,4107.642885,4347.546103,4001.251931,4517.61578,4993.514875,5838.631081,6750.630116
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19227.88942,18938.87284,18924.58319,17015.74879,16314.55786,15914.2193,16430.44619,14369.63398,14771.40375,13598.71661,14013.60033,14632.85189,15945.41761,17665.10075,24225.47417,31225.605,26509.36284,24496.66521,18220.83824,19455.50139,23785.75459,,
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.7080925,205.5852161,205.1898442,196.7631432,191.8260969,244.362651,287.5320915,320.1251217,354.4062457,327.1262398,304.7921386,313.8866617,339.4887378,400.0569732,436.7738562,457.4876478,507.8749239,592.1591112,547.6971442,496.1858394,618.1764929,685.6857482,686.5056725,697.1426804,610.5637747,441.4897348,470.9385631,517.5072603,519.0925509,462.4338765,509.9078295,578.2516638,622.0002977,656.7768246
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,,188.1584016,188.9951466,188.249348,244.2945997,269.9621658,273.6043627,281.5333774,300.9415295,276.5982677,281.3271759,295.993927,335.2315429,409.7211388,494.2884083,550.6625832,589.2376677,590.2266984,577.7427775,664.383619,710.9189525,728.7965218,710.2188688,725.1745225,649.6811865,593.2196544,677.3633239,745.787179,762.423918,762.2755806,772.0330921,1061.677043,1036.474378,849.6203017,864.5994784,904.7191701,904.1208798,859.2839582,821.2663786,781.3370336,680.9110619,651.8178402,648.8796439,732.0178208,823.5544571,998.9658342,1300.60368,1405.150162,1635.563062,1435.430108,1659.963697,1931.199755,1859.117332,1934.241031,1713.008653,1554.948979,1565.765757,1615.004013,1722.935289,1767.072711,1795.764596,1947.789184,1960.352401,2135.781876,2110.120369
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,238.2510334,281.6830814,282.3423862,353.1135476,297.2843802,305.4769728,295.9550417,304.1639496,258.7340519,272.7132562,271.338747,299.6048018,373.9965702,467.4802185,762.9407587,754.8332815,787.098226,905.9496387,1102.347537,1292.20143,1187.351571,1180.840709,1101.159205,1103.091246,1041.832524,1068.673593,1441.714528,1839.791096,2073.592388,2103.488027,2539.928465,2705.266482,3013.237063,3013.833138,3240.386247,3648.016496,3951.944946,3695.736688,3641.621426,3745.696251,3981.983432,3908.556949,4073.060531,4858.265755,5460.608002,5354.029743,5784.224919,6677.349624,8140.508086,7426.886456,8113.176707,9324.242323,9421.525141,9877.13866,10490.33156,9630.543784,10095.12256,10986.70341,11818.74806,11568.25334,9135.847738,9177.71196,10246.50175,11269.96845,11990.77989
